results__bestsellers_date,results__published_date,results__display_name,results__normal_list_ends_at,results__books__rank,results__books__primary_isbn10,results__books__primary_isbn13,results__books__description,results__books__title,results__books__author
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,13,385542844,9.78039E+12,A former drug user who became a neuroscientist gives insights on addiction.,NEVER ENOUGH,Judith Grisel
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,14,307742482,9.78031E+12,"The story of a murder spree in 1920s Oklahoma that targeted Osage Indians, whose lands contained oil.",KILLERS OF THE FLOWER MOON,David Grann
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,15,1472966155,9.78147E+12,"The cover-up of sexual abuse, the clerical culture of secrecy and the double lives of priests in the Roman Catholic Church.",IN THE CLOSET OF THE VATICAN,Frédéric Martel
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/23/2019,3/10/2019,,,,,,,,
2/18/2012,3/4/2012,Combined Print & E-Book Nonfiction,15,1,143367579X,9.78143E+12,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,2,62082353,9.78006E+12,"A member of the Navy SEALs with the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences.",AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,3,None,9.78085E+12,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,4,1451648537,9.78145E+12,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",STEVE JOBS,Walter Isaacson
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,5,805093079,9.78081E+12,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,KILLING LINCOLN,Bill O'Reilly and Martin Dugard
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,6,679603441,9.78068E+12,A former White House intern recounts her affair with John F. Kennedy.,ONCE UPON A SECRET,Mimi Alford
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,7,1439187029,9.78144E+12,A woman breaks free of the Satmar Hasidic community in Brooklyn in which she was raised.,UNORTHODOX,Deborah Feldman
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,8,1439173249,9.78144E+12,A talk-show host surveys the history of utopias and warns that Americans must choose between utopianism and liberty.,AMERITOPIA,Mark R Levin
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,9,1400067553,9.7814E+12,A journalist reports on families striving for better lives in a Mumbai slum.,BEHIND THE BEAUTIFUL FOREVERS,Katherine Boo
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,10,679603751,9.78068E+12,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,UNBROKEN,Laura Hillenbrand
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,11,307352145,9.78031E+12,Introverts — one-third of the population — are undervalued in American society.,QUIET,Susan Cain
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,12,316056871,9.78032E+12,"A memoir from the former ""Saturday Night Live"" star and creator of ""30 Rock.""",BOSSYPANTS,Tina Fey
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,13,1594203334,9.78159E+12,An American mother discovers the principles of French parenting.,BRINGING UP BÉBÉ,Pamela Druckerman
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,14,1451669038,9.78145E+12,More stories from a life of serial debauchery.,HILARITY ENSUES,Tucker Max
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,15,1250002966,9.78125E+12,"The life of Wallis Warfield Simpson, for whom Edward VIII gave up his throne.",THAT WOMAN,Anne Sebba
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,16,1400052181,9.7814E+12,The story of a woman whose cancer cells were cultured without her permission in 1951.,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,17,307453421,9.78031E+12,"The author of ""The Bell Curve"" explores the state of white America, 1960-2010.",COMING APART,Charles Murray
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,18,374275637,9.78037E+12,When we can and cannot trust our intuitions in making business and personal decisions.,"THINKING, FAST AND SLOW",Daniel Kahneman
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,19,61998575,9.78006E+12,A memoir from the comedian and actress.,ALI IN WONDERLAND,Ali Wentworth
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,20,62007289,9.78006E+12,The Broncos quarterback chronicles his personal and professional course.,THROUGH MY EYES,Tim Tebow with Nathan Whitaker
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
2/18/2012,3/4/2012,,,,,,,,
10/3/2015,10/18/2015,Combined Print & E-Book Nonfiction,15,1,1627792414,9.78163E+12,The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.,KILLING REAGAN,Bill O'Reilly and Martin Dugard
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,2,804138141,9.7808E+12,More personal essays from the comedian and actress.,WHY NOT ME?,Mindy Kaling
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,3,1250077001,9.78125E+12,A humorous treatment of the author’s experience of depression and anxiety disorder.,FURIOUSLY HAPPY,Jenny Lawson
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,4,143125478,9.78014E+12,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,THE BOYS IN THE BOAT,Daniel James Brown
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,5,812993543,9.78081E+12,"A meditation on race in America as well as a personal story by the national correspondent of The Atlantic, framed as a letter to his teenage son.",BETWEEN THE WORLD AND ME,Ta-Nehisi Coates
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,6,440339146,9.78044E+12,The story of England’s most notorious dynasty. Originally published in 2010.,THE TUDORS,G J Meyer
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,7,1476728747,9.78148E+12,The story of the bicycle mechanics from Ohio who ushered in the age of flight.,THE WRIGHT BROTHERS,David McCullough
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,8,805095152,9.78081E+12,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",BEING MORTAL,Atul Gawande
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,9,316322423,9.78032E+12,The experience of the Pakistani girl who advocated for women’s education and was shot by the Taliban.,I AM MALALA,Malala Yousafzai with Christina Lamb
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,10,1621574377,9.78162E+12,A unflattering portrait of Hillary Clinton.,UNLIKEABLE,Edward Klein
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,11,385350570,9.78039E+12,"The former secretary of labor in the Clinton administration, now a professor of public policy, considers how to reverse income inequality.",SAVING CAPITALISM,Robert B Reich
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,12,307717836,9.78031E+12,"A journey to rediscover America by trekking the 2,100 miles of the Appalachian Trail. First published in 1998; now a movie.",A WALK IN THE WOODS,Bill Bryson
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,13,767932129,9.78077E+12,A cook moves to Paris: adventures and recipes. Originally published in 2009.,THE SWEET LIFE IN PARIS,David Lebovitz
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,14,553392999,9.78055E+12,"The experience of a ""Good Morning America"" anchor who received a diagnosis of breast cancer.",BETTER,Amy Robach
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,15,1594206279,9.78159E+12,The comedian enlists a sociologist to help him understand today’s dating scene.,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,16,080413670X,9.7808E+12,,SUPERFORECASTING,Philip E Tetlock and Dan Gardner
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,17,1439114080,9.78144E+12,"A pivotal year that saw D-Day, the liberation of Paris, Franklin Roosevelt’s re-election and the Battle of the Bulge.",1944,Jay Winik
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,18,544323521,9.78054E+12,"In his 10th travel book, Theroux journeys in the rural American South.",DEEP SOUTH,Paul Theroux
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,19,307408868,9.78031E+12,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",DEAD WAKE,Erik Larson
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,20,1250083974,9.78125E+12,A memoir by the wife of the 2012 Republican presidential candidate discusses her faith and family.,IN THIS TOGETHER,Ann Romney
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
10/3/2015,10/18/2015,,,,,,,,
4/3/2021,4/18/2021,Combined Print & E-Book Nonfiction,15,1,1982115858,9.78198E+12,"How the Nobel Prize winner Jennifer Doudna and her colleagues invented CRISPR, a tool that can edit DNA.",THE CODE BREAKER,Walter Isaacson
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,2,593139135,9.78059E+12,The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.,GREENLIGHTS,Matthew McConaughey
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,3,525656766,9.78053E+12,The actress and human rights activist recounts her childhood difficulties and biggest accomplishments.,THE BEAUTY OF LIVING TWICE,Sharon Stone
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,4,143127748,9.78014E+12,"How trauma affects the body and mind, and innovative treatments for recovery.",THE BODY KEEPS THE SCORE,Bessel van der Kolk
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,5,593230256,9.78059E+12,The Pulitzer Prize-winning journalist examines aspects of caste systems across civilizations and reveals a rigid hierarchy in America today.,CASTE,Isabel Wilkerson
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,6,1984801252,9.78198E+12,The activist and public speaker describes her journey of listening to her inner voice.,UNTAMED,Glennon Doyle
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,7,1984878107,9.78198E+12,An examination of the cognitive skills of rethinking and unlearning that could be used to adapt to a rapidly changing world.,THINK AGAIN,Adam Grant
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,8,1524763144,9.78152E+12,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",BECOMING,Michelle Obama
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,9,525509569,9.78053E+12,The chair of the board of the racial justice organization Color of Change analyzes the impact of racism on the economy.,THE SUM OF US,Heather McGhee
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,10,385546130,9.78039E+12,"A prescription for what business, governments and individuals can do to work toward zero emissions.",HOW TO AVOID A CLIMATE DISASTER,Bill Gates
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,11,1524763160,9.78152E+12,"In the first volume of his presidential memoirs, Barack Obama offers personal reflections on his formative years and pivotal moments through his first term.",A PROMISED LAND,Barack Obama
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,12,006289921X,9.78006E+12,"How popular culture was impacted by what happened in Los Angeles in 1974 in movies, music, television and politics.",ROCK ME ON THE WATER,Ronald Brownstein
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,13,812997298,9.78081E+12,A Pulitzer Prize–winning investigative reporter formerly with The New York Times looks at ways food can be addictive.,HOOKED,Michael Moss
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,14,316257575,9.78032E+12,The CNN host looks at the impact of racism on his life and prescribes ways to address systemic flaws in America.,THIS IS THE FIRE,Don Lemon
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,15,1538718502,9.78154E+12,A memoir by the biracial daughter of an American father and a Thai-Chinese mother who served in the Iraq War and is currently a senator from Illinois.,EVERY DAY IS A GIFT,Tammy Duckworth
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
4/3/2021,4/18/2021,,,,,,,,
10/10/2015,10/25/2015,Combined Print & E-Book Nonfiction,15,1,1627792414,9.78163E+12,The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.,KILLING REAGAN,Bill O'Reilly and Martin Dugard
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,2,1591848040,9.78159E+12,A discussion of the Constitution by the candidate for the Republican presidential nomination.,A MORE PERFECT UNION,Ben Carson with Candy Carson
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,3,399173323,9.7804E+12,"The former Rhode Island representative, the son of Senator Ted Kennedy, describes his troubles with bipolar disorder and addiction and his subsequent advocacy for mental health care and research.",A COMMON STRUGGLE,Patrick J Kennedy and Stephen Fried
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,4,1101875100,9.7811E+12,"A meditation on art, loss and the past by the musician and author of “Just Kids.”",M TRAIN,Patti Smith
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,5,054761795X,9.78055E+12,The tragic story of the Kennedys’ intellectually disabled oldest daughter.,ROSEMARY,Kate Clifford Larson
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,6,804138141,9.7808E+12,More personal essays from the comedian and actress.,WHY NOT ME?,Mindy Kaling
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,7,143125478,9.78014E+12,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,THE BOYS IN THE BOAT,Daniel James Brown
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,8,039324721X,9.78039E+12,"A history of the financial crisis beginning in 2007, by a former chairman of the Federal Reserve.",THE COURAGE TO ACT,Ben S Bernanke
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,9,1250077001,9.78125E+12,A humorous treatment of the author’s experience of depression and anxiety disorder.,FURIOUSLY HAPPY,Jenny Lawson
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
10/10/2015,10/25/2015,,,,,,,,
